GISPROPNUM,COMMUNITYB,COUNCILDIS,PRECINCT,ZIPCODE,SubZnName,DIMENSIONS,FIELD_LIGH,FIELD_NUMB,NAME,SURFACE_TY,Zone_Name,Frisbee,AdultBaseb,AdultSoftb,AdultFootb,Youthfootb,NonRegulat,LLBaseb13a,LLBaseb12a,TBall,LLSoftball,Kickball,Cricket,Tennis,Basketball,Hockey,TrackandFi,Lacrosse,Handball,Volleyball,Netball,Bocce,Rugby,FlagFootba,Wheelchair
B028,310,50,68,11228,Dyker 14th Ave-Basketball-03,Full Court,No,3,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Basketball-02,Full Court,No,2,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Basketball-01,Full Court,No,1,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Bocce-02,Bocce,No,2,Dyker 14th Ave,Sand,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Bocce-01,Bocce,No,1,Dyker 14th Ave,Sand,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Handball-14,Handball,No,14,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Handball-15,Handball,No,15,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Handball-01,Handball,No,1,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Handball-16,Handball,No,16,Dyker 14th Ave,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Baseball-03,"90ft base path, 200+ft fence",No,3,Dyker Bay 8,Natural,Dyker Beach Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Baseball-01,"90ft base path, 200+ft fence",Yes,1,Dyker Bay 8,Natural,Dyker Beach Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Softball-01A,"45-60ft base path, less than 150ft fence",Yes,01A,Dyker Bay 8,Natural,Dyker Beach Park,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Softball-06,"60ft base path, 150-200ft fence",No,6,Dyker Bay 8,Natural,Dyker Beach Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Softball-04,"60ft base path, 150-200ft fence",No,4,Dyker Bay 8,Natural,Dyker Beach Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Softball-05,"60ft base path, 150-200ft fence",No,5,Dyker Bay 8,Natural,Dyker Beach Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Baseball-02,"90ft base path, 200+ft fence",No,2,Dyker Bay 8,Natural,Dyker Beach Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Basketball-01,Full Court,No,1,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Basketball-03,Full Court,No,3,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Basketball-02,Full Court,No,2,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Football-02,45-146ft W x 75-294ft L,Yes,2,Dyker Bay 8,Natural,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
B028,310,50,68,11228,Dyker Bay 8-Handball-04,Handball,No,4,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-10,Handball,No,10,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-12,Handball,No,12,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-13,Handball,No,13,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-06,Handball,No,6,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-11,Handball,No,11,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-02,Handball,No,2,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-03,Handball,No,3,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-07,Handball,No,7,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-08,Handball,No,8,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-09,Handball,No,9,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Handball-05,Handball,No,5,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Football-01,147-295ft W x 295-393ft L,No,1,Dyker Bay 8,Natural,Dyker Beach Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-04,Tennis,No,4,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-09,Tennis,No,9,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-06,Tennis,No,6,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-07,Tennis,No,7,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-01,Tennis,No,1,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-02,Tennis,No,2,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-05,Tennis,No,5,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-03,Tennis,No,3,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker Bay 8-Tennis-08,Tennis,No,8,Dyker Bay 8,Asphalt,Dyker Beach Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Softball-01,"60ft base path, 150-200ft fence",No,1,Dyker 14th Ave,Synthetic,Dyker Beach Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Asphalt-Softball-07,"60ft base path, 150-200ft fence",No,7,Dyker 14th Ave-Asphalt,Asphalt,Dyker Beach Park,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes
B042,312,44,66,11204,Handball-02,Handball,No,2,,Asphalt,Gravesend Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B051,315,48,61,11229,Multi Purpose Play Area-05,45-146ft W x 75-294ft L,No,5,,Asphalt,Kelly Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes
B028,310,50,68,11228,Dyker 14th Ave-Softball-06,"60ft base path, 150-200ft fence",No,6,Dyker 14th Ave,Natural,Dyker Beach Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Baseball-05,"90ft base path, 200+ft fence",No,5,Dyker 14th Ave,Natural,Dyker Beach Park,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Softball-02,"60ft base path, 150-200ft fence",No,2,Dyker 14th Ave,Synthetic,Dyker Beach Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Softball-04,"60ft base path, 150-200ft fence",No,4,Dyker 14th Ave,Natural,Dyker Beach Park,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
B028,310,50,68,11228,Dyker 14th Ave-Soccer-03,147-295ft W x 295-393ft L,No,3,Dyker 14th Ave,Synthetic,Dyker Beach Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B032,302,35,88,11201,Basketball-01,Full Court,No,1,,Asphalt,Fort Greene Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B032,302,35,88,11201,Tennis-05,Tennis,No,5,,Asphalt,Fort Greene Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B032,302,35,88,11201,Tennis-03,Tennis,No,3,,Asphalt,Fort Greene Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B032,302,35,88,11201,Tennis-02,Tennis,No,2,,Asphalt,Fort Greene Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B032,302,35,88,11201,Tennis-01,Tennis,No,1,,Asphalt,Fort Greene Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B032,302,35,88,11201,Tennis-06,Tennis,No,6,,Asphalt,Fort Greene Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B032,302,35,88,11201,Tennis-04,Tennis,No,4,,Asphalt,Fort Greene Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B042,312,44,66,11204,Softball-02,"60ft base path, 150-200ft fence",No,2,,Natural,Gravesend Park,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B042,312,44,66,11204,Softball-01,"60ft base path, 150-200ft fence",No,1,,Natural,Gravesend Park,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B042,312,44,66,11204,Basketball-01,Full Court,No,1,,Asphalt,Gravesend Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B042,312,44,66,11204,Football-01,60 x 360ft rectangular,No,1,,Natural,Gravesend Park,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No
B042,312,44,66,11204,Handball-03,Handball,No,3,,Asphalt,Gravesend Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B042,312,44,66,11204,Handball-04,Handball,No,4,,Asphalt,Gravesend Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B042,312,44,66,11204,Handball-01,Handball,No,1,,Asphalt,Gravesend Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B042,312,44,66,11204,Hockey-01,Hockey,No,1,,Asphalt,Gravesend Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
B050,306,33,76,11201,Softball-01,"60ft base path, 150-200ft fence",No,1,,Synthetic,Van Voorhees Playground,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B050,306,33,76,11201,Basketball-01,Full Court,No,1,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B050,306,33,76,11201,Basketball-02,Half Court,No,2,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B050,306,33,76,11201,Football-01,45-146ft W x 75-294ft L,No,1,,Synthetic,Van Voorhees Playground,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No
B050,306,33,76,11201,Handball-05,Handball,No,5,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Handball-02,Handball,No,2,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Handball-06,Handball,No,6,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Handball-07,Handball,No,7,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Handball-03,Handball,No,3,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Handball-04,Handball,No,4,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Handball-01,Handball,No,1,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Handball-08,Handball,No,8,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B050,306,33,76,11201,Tennis-01,Tennis,No,1,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B050,306,33,76,11201,Tennis-02,Tennis,No,2,,Asphalt,Van Voorhees Playground,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Softball-02,"60ft base path, 150-200ft fence",No,2,,Asphalt,Kelly Park,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Softball-01,"60ft base path, 150-200ft fence",No,1,,Asphalt,Kelly Park,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Basketball-01,Full Court,No,1,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Handball-03,Handball,No,3,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B051,315,48,61,11229,Handball-01,Handball,No,1,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B051,315,48,61,11229,Handball-04,Handball,No,4,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B051,315,48,61,11229,Handball-02,Handball,No,2,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B051,315,48,61,11229,Tennis-07,Tennis,No,7,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Tennis-06,Tennis,No,6,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Tennis-03,Tennis,No,3,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Tennis-02,Tennis,No,2,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Tennis-04,Tennis,No,4,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Tennis-01,Tennis,No,1,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B051,315,48,61,11229,Tennis-05,Tennis,No,5,,Asphalt,Kelly Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-03,Tennis,No,3,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-10,Tennis,No,10,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-02,Tennis,No,2,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-01,Tennis,No,1,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-05,Tennis,No,5,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-06,Tennis,No,6,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-07,Tennis,No,7,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-04,Tennis,No,4,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-09,Tennis,No,9,,Asphalt,Leif Ericson Park,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Tennis-08,Tennis,No,8,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-06,Half Court,No,6,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-07,Half Court,No,7,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-08,Half Court,No,8,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Volleyball-01,Volleyball,No,1,,Synthetic,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
B052,310,43,68,11220,Chris Hoban-Softball-01,"45-60ft base path, less than 150ft fence",No,1,Chris Hoban,Natural,Leif Ericson Park,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Chris Hoban-Softball-02,"45-60ft base path, less than 150ft fence",No,2,Chris Hoban,Natural,Leif Ericson Park,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-04,Half Court,No,4,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-05,Half Court,No,5,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-01,Full Court,No,1,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-02,Full Court,No,2,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B052,310,43,68,11220,Basketball-03,Full Court,No,3,,Asphalt,Leif Ericson Park,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Asphalt-Softball-01,"60ft base path, 150-200ft fence",Yes,1,Asphalt,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Baseball-01,"90ft base path, 200+ft fence",No,1,,Natural,Lincoln Terrace / (Arthur S. Somers Park),No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Basketball-02,Full Court,No,2,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Basketball-01,Full Court,No,1,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Basketball-03,Full Court,No,3,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Basketball-04,Full Court,No,4,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Cricket-01,60 ft Cricket Pitch,Yes,1,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
B054,308,41,77,11213,Football-01,45-146ft W x 75-294ft L,No,1,,Natural,Lincoln Terrace / (Arthur S. Somers Park),Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No
B054,308,41,77,11213,Handball-13,Handball,No,13,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-12,Handball,No,12,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-14,Handball,No,14,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-02,Handball,No,2,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
B054,308,41,77,11213,Handball-10,Handball,No,10,,Asphalt,Lincoln Terrace / (Arthur S. Somers Park),No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
